,Length,Temperature,Weight,Wingspan
159,249.99705961394525,318.0846252097851,6967.685515281281,49.907897217294135
160,143.16360782821968,332.6013772527033,5986.7655310897135,43.5511583948652
161,342.5403356304203,391.68475624767353,893.1112361619834,46.101797684964296
162,314.265236058148,210.4650570457007,1412.469468676144,41.11568582531529
163,97.71928335258812,273.68954920974284,4403.552903231938,80.86247131571785
164,284.53276731696025,219.6468207623361,2248.7121807126678,61.22062087953549
165,315.7141768930718,305.4044780010959,7910.944230116449,27.945066654569253
166,291.26047970935247,225.84069798647923,854.0854705706964,56.98907421825812
167,288.63337749600146,222.8614473849826,1562.0476350314716,28.305680472914204
168,304.5409320648927,324.1092063029058,7737.564694143036,58.479422270725145
169,346.1873017023281,200.9764165600757,1704.6132278446037,29.91220773157511
170,145.884739988825,136.36363550338237,4516.502105233142,35.94927771373686
171,326.00490642912047,310.62990585019173,8022.6410532756945,33.24122567922858
172,70.42887637247676,239.27731360810216,4376.166575651023,76.99920739859982
173,308.839978413089,325.70047683806433,7335.376999705999,50.62714900387976
174,308.0751802567051,225.54680922964042,1887.0353223648826,50.06520623398786
175,81.80901189502693,93.47246666865983,3256.180455356089,68.81409358541794
176,104.6054503513088,256.9904970178024,3151.5995629436466,66.69359277254294
177,263.9796956510189,335.6689311474561,7467.946172066284,46.527703014392955
178,292.94259790209975,344.7591100598131,4491.767588596558,26.697372264804535
179,254.00951378405227,195.81439215402446,1672.370044601787,61.50266418519735
180,125.75534467715865,224.50642612928874,3747.495417441904,73.45833690102215
181,366.48369663529377,364.1655083366372,2802.317258995382,43.27603336531291
182,289.5216540512946,297.8248127401379,6818.101696209372,44.18083220498325
183,277.4939462660641,382.055463380059,3992.099869358032,26.29629430379805
184,292.8253281350079,350.5624887676222,4057.342374399824,38.32232275723781
185,327.6252461235969,355.5668608621275,2549.208066711065,34.718633839333904
186,339.5705982268849,336.51117759429474,4908.4394728023435,51.702715150544016
187,333.48275579711606,186.64192969361176,2174.8538754863825,55.119083132955645
188,357.4769470271207,380.05089531465217,1050.1824220621825,50.360061931229545
189,311.8719772669791,376.1047537516594,3788.749484866818,29.40870537609491
190,287.24690683885115,393.30772198729943,4022.4363613822284,8.462608141812932
191,172.54178903364877,321.3616806619675,6823.929945660477,64.4521766109042
192,361.2327401726967,395.2346047367292,4278.2416769076235,32.7002260118044
193,297.2391124627553,189.94105995893082,1358.2370713727964,58.07331943174424
194,311.8717170828406,344.29216314972416,516.3627049023846,59.661871979576304
195,213.24806252898824,339.713392126691,6614.698798898868,67.27465183143201
196,132.50615800398154,243.56880042538543,4130.666947205727,66.49101696749833
197,335.75231319348086,341.3111642162264,7881.8525159080655,43.48143828864876
198,302.1252518947266,409.4431997836982,4167.824117532554,35.83545744136874
199,172.98738479539756,246.2053487114858,4297.090182225351,68.66765759659185
200,204.92414337678446,304.3778545800448,6639.854769814046,41.38391408415417
201,208.99473103608486,307.76057679409627,6952.673219917505,39.35879403410762
202,404.15289900460834,379.9534301291117,2807.133214349633,33.412798935181556
203,400.95838924135063,314.449032499768,1504.1083915926592,35.8106233741004
204,124.30526449142525,285.1121112281173,3851.8945710547214,53.99773161694817
205,295.77855562017163,232.43930153878824,1499.3307361484685,44.16390109163949
206,323.719969764792,239.5561895885719,1690.1075583665142,9.744225872056276
207,408.26710590314065,355.89486390815125,1493.61229794144,22.94669187809169
208,173.02416073091123,304.39650580500313,7165.360916259163,58.85614975102591
209,309.6355409953382,194.00667003139017,2172.0518013710453,63.38809276816557
210,386.38081347038536,360.5056103494566,1546.5625187927792,37.343284935225405
211,300.62380874476463,215.20600698105716,722.6264393836558,53.004580344949126
212,90.87180674933978,280.15876588955626,4269.558086302863,52.01250484408158
213,378.21046529312105,346.1291220601736,1720.5779781298202,39.82552194395343
214,170.840790691758,310.0206109562938,5973.257636210832,61.403232415423574
215,146.62438162902635,91.38172896038196,4128.898908477508,50.79771661837833
216,309.36601993306647,183.86710470069536,2148.8510718701964,57.9801637138364
217,286.3050615364626,305.6864940446404,8004.981173079505,55.38660224685552
218,255.9625204782397,362.2486002710824,3693.0531611996685,21.158534952752166
219,163.7637827250715,304.7804825517441,6152.159968466385,50.52328015203339
220,283.428428022197,154.31824765407566,1023.7731694018923,62.00858307935036
221,163.40718835305356,300.3369719447861,6611.171329569015,44.888306723506155
222,177.66365375598838,317.5255199647453,6817.570007662066,50.41001310376146
223,346.24013529069794,179.3754888132135,1701.363878498305,63.244138435959215
224,221.50018701508554,331.467694026781,7210.4722937392935,45.243542899148935
225,260.7554384668658,319.5803902124532,8540.435235467105,49.137608152268385
226,302.70274780807176,359.973188486694,7216.437935964168,50.84900586907793
227,308.5538573830061,305.8099738607642,8016.488083431467,47.09116687321141
228,124.56582540743165,256.67496445767426,3672.0862781944465,55.800736974031594
229,72.96108982553544,109.85752300457517,3871.435841237376,66.08557638117863
230,153.00145633913598,264.02381247825554,2731.0306166407627,65.61298926418807
231,327.36869641795465,313.36912345596056,7992.438232201618,25.8834641696928
232,216.37183212124432,292.59482123089185,6241.641654207365,58.37736943891837
233,231.64572813637744,284.315316155308,7249.64002647577,46.860181844350365
234,187.13994752387995,288.58409746315397,7404.718847426217,56.71270632377164
235,252.0261520520209,246.4512545016955,2048.2936876309855,68.51971323880962
236,341.0201467332349,320.4316624666215,6802.209295800799,45.593773324244225
237,271.891715829263,341.3528177570638,8035.062511951775,47.22414298946595
238,270.83381688318383,404.44793126728456,4789.812607815127,24.77145131943719
239,291.76561498633026,158.89958074094056,1830.364006479515,44.05553930908046
240,90.20860368683049,283.989180084635,3661.3822035271746,59.3638989953185
241,300.9795032901908,370.26310284013636,4414.796608926152,30.387610922500816
242,241.90785518324824,216.77160828689483,523.7119602359189,58.08590124046462
243,99.91324282586005,288.73370611475616,4208.845550814417,51.867132110208836
244,202.3115589804182,192.36765555501322,1471.9705847409168,57.56244761226307
245,125.30990835364948,281.1945542123932,4317.745678874311,69.67281358872454
246,274.2722317154152,348.0685989493457,7575.631278495699,45.78187669750437
247,428.60736526583753,358.9397650866809,1854.656669390813,50.84753818657592
248,265.00795792234777,188.106862743053,1308.4096587809604,44.55838862260624
249,257.70215149023556,220.51033589564364,1491.951755813494,45.65930944595223
250,338.21614691905233,208.89297485586314,1537.7867934560961,59.80670526949932
251,299.8319479891972,338.92740715210573,6811.376594772601,47.385946081167006
252,133.16323929714474,89.0507239648636,3884.4806787713255,41.39107571483616
253,236.9192630708244,248.93956892834976,1045.3061384234413,40.76187287339249
254,270.90177686703566,415.17783702729406,5027.567578340002,26.104787767153322
255,113.26601175614006,250.49475099274056,4663.4041480210435,63.04368542016012
256,262.8783216478699,336.28477854464603,6676.794750166416,41.83162010184371
257,310.1806194011566,394.3752829888848,3656.3511511312377,40.170491430127335
258,99.98400870290382,252.44748569952543,4233.343439348602,72.19742800800186
259,135.76127347877076,92.81184334085391,4334.451433224146,44.51758922856641
260,384.63914914182646,317.46092793300676,2113.7723276195634,73.61313218163727
261,381.64959491544874,341.50965735233984,2063.153399720787,48.28821601557536
262,367.72277570177397,378.54262755788886,4292.333930602262,45.086477252703105
263,272.1896617842783,309.55795753836594,7316.937511597109,33.10085155679341
264,402.83057060254686,380.82063369961367,1578.9603936315918,37.57990338432141
265,110.45544903259177,263.926876319825,4127.288289580159,67.55535130449614
266,349.2052779892551,370.9588504259959,1832.4366647897516,30.556265627994343
267,283.1484583847491,340.3747913216322,8351.441875117378,55.79149408318546
268,289.9382005229285,345.1457036706618,8125.364900041985,31.282136258401533
269,365.87325299045136,311.3958463054166,7424.683757249932,54.77906810931517
270,82.3304146642914,279.03361631790995,3682.150183403045,78.2779772878629
271,381.0877105212151,363.8917294913715,526.6973797645169,33.602410359936265
272,169.61449988235316,334.1227550449523,6799.36216431228,36.2154018488546
273,278.2477399357508,330.77634800862205,8429.468875998553,52.2862146631074
274,341.5903336256447,380.2653978220346,1311.4234713007513,52.174330773021026
275,263.91822359737756,332.03495082725163,7990.324885903558,38.68248128918804
276,72.72308323437395,83.46233798182745,5221.471782280085,72.53748753487152
277,250.19283296126954,301.5554535064223,6691.661959037377,54.93017518642954
278,365.3312256522528,314.92037230439354,7136.314797839421,52.942050241503566
279,349.0429677625332,347.52743160034197,8160.405895460124,40.41854470185761
280,405.87215061511404,358.60369602935197,2196.977883852722,30.124229972700547
281,112.86430963453076,268.0206896400416,4344.4708329081905,83.83618540131698
282,81.14381309126746,87.5961834053209,2489.344047583524,36.240580080780795
283,351.6106667235853,213.64277287695865,1398.3549013971624,49.74680192491872
284,135.43093781926626,114.83246333138817,4150.361855198969,48.89909959227858
285,334.07629109574447,211.72476248758602,771.0262369962451,62.9163360515881
286,310.0353894986128,214.67368963186067,965.6761712853425,44.362819150509864
287,291.1684570967067,202.2840933822872,771.0676395841236,44.73692312174073
288,403.0833187162555,358.0294889143482,2785.6662950632076,42.183192022223814
289,141.47316435509174,110.97746719036891,4415.418810417455,69.81046007479242
290,149.041119058205,83.3207754579983,4219.755109510254,35.9446976076062
291,90.65992411148167,145.53706776031822,4498.341590430689,71.42023076565489
292,300.03901754922714,312.6996466917278,8284.501447921248,29.201101781634193
293,165.77151011218714,77.39675968878426,4384.229647564513,39.951977715185144
294,134.1420134140207,257.8922435488393,4182.34668267173,69.81941568398553
295,198.84638440686993,357.5018408158414,6142.2962903839425,29.976704656469586
296,278.92696062971874,376.2134186697908,8193.045635845318,38.90417379116554
297,305.54204927277914,359.7088323713473,4365.684865022175,36.08585596039101
298,105.55067718751391,52.61404300452614,3202.7801429330816,63.66080275431846
299,282.1740152819279,246.90135604098833,1420.34331980929,61.25348102783323
300,351.0482655811648,388.0842449522957,2032.567169133274,34.672193611782625
301,116.01640948771717,82.51797686159153,4515.3922158851165,56.870278247668146
302,359.918043408555,358.96570754650645,2482.421316455391,34.16971113995175
303,292.9291649399108,371.6582033215621,4713.988247358891,36.36044191410696
304,308.744293764638,384.85337430338785,4613.39022075891,21.620470003199614
305,193.90345795343984,295.12598683277133,6743.025179902812,53.81249010077504
306,298.87724233102324,240.2539303582533,2331.151284076677,45.82826442006465
307,388.34731256395025,385.02322335119374,678.0579438273237,40.418352236671765
308,279.5151740102531,345.9338833500459,7587.213137561665,31.949445222708967
309,56.857290646579116,255.5336477555201,3790.3826326052317,80.01205701105971
310,267.1635225549637,374.9483846362537,4474.835994059074,43.00308379370019
311,318.9927527396164,202.7379517699027,1336.1496603529756,54.88472944186784
312,286.9874218658937,265.4527242012616,1210.269641534353,45.70483949421813
313,258.22813224843424,380.79710535192186,4999.045468438505,31.010729791322643
314,94.5241281846119,71.54475716259365,3211.44546438074,57.48554682869731
315,306.7118731391189,398.0683403816588,3689.5827087426187,31.711024306528508
316,283.62812473072,302.86434982759,6527.7849056775685,54.40962142986324
317,277.45135504106145,330.7147944839629,8651.9585977539,45.6842838853247
318,415.58505139786826,377.5103888594723,1268.2223684929886,45.874285281804156
319,371.1341290785371,359.489430935434,1848.3298786223313,50.694296941302966
320,326.0759239214655,174.29497240230643,756.5616305403914,60.199418526241026
321,334.2878826556839,197.12503218728017,2266.539119865866,59.39471819982532
322,296.83556752717453,203.92763069597314,1768.2793214036528,60.906799752984945
323,145.01701897088958,268.0396083406643,2438.7585004310095,62.231496428989985
324,120.04912941088205,96.09813888402255,4073.9128684098764,69.93191600663528
325,283.7834744332945,329.42451500302985,3942.3219286487947,33.76269431302199
326,122.09647302116468,259.10322345327245,3515.7534081516214,71.82425561587485
327,222.9329968785457,311.14299111630197,6693.586573553358,47.83096447987957
328,110.96667707736201,254.9664347081961,4366.366489671398,57.189558188578786
329,177.30612252479023,323.5793147729974,6571.343806252455,41.674257734462614
330,294.6396686403339,199.98848749470213,1787.2626509757608,44.55642224296134
331,329.6433270722538,373.20529394445214,4584.492940511614,25.65387911602764
332,77.32931501376643,101.0071282189829,5138.011429595008,67.76389242094334
333,253.27877790275778,200.44502107191533,2317.112770331764,53.035695182866064
334,287.3372436298331,321.28026221657,7961.558993751315,46.14966338590811
335,381.7154796126215,325.6005093311346,1429.2185938370674,35.77984792225809
336,405.78683234910665,378.82791112081867,1687.499021987352,36.407923088570655
337,116.17688806361504,281.96479543220215,3325.243104996367,71.30035553834271
338,149.3506893242089,308.2619364036916,6724.921812636317,49.01054338119237
339,86.89551287404589,41.76212444015489,4272.684226593711,35.19421942434481
340,164.21007239092546,311.98981042115406,7213.6692330602355,52.07966590289444
341,148.89924754337173,252.36468385388946,3805.48125198182,60.92670843965627
342,145.49827433564357,311.10069667643467,3812.744632663187,82.91668063680135
343,326.03170574804744,222.5227114618824,1415.4633580488633,58.87071484248001
344,195.2094888861016,258.94770710023727,3164.5868396467854,63.684895609101915
345,416.0360981614563,345.62250831210616,1808.5649635046257,25.38142795394894
346,106.64285235867727,122.97592829826752,3891.6618905550536,59.43946884238654
347,352.72640575727996,323.076410000536,7342.68068592325,43.18652086873266
348,111.13438191212057,256.5810723121456,3177.6216617467735,69.51470520701156
349,385.78232445036383,326.5654120878093,1668.5166086986267,39.212038505892544
350,329.52223502218993,301.5662360146721,8253.911110227104,45.2318803815667
351,299.83720345406056,347.9590981828243,7991.6654035606425,34.002320450418935
352,185.4544001440957,337.12402863513165,6719.917430753029,55.116176076421674
353,270.63338094126544,227.6100230169872,1254.272010274654,42.70431665762254
354,102.6703363868005,80.83683474926471,3928.775834700647,70.08036412584262
355,228.04688747128594,311.5956323778402,6945.209457615676,42.89377476942248
356,343.79146897910664,311.60903394294195,2218.6895486425447,22.500723179638243
357,141.96967436468495,248.47327759537396,3348.2693164098273,69.63084591037358
358,333.3353076918715,379.20788982741794,4241.678500335247,25.409199884960405
359,155.2685863576218,88.5534421662002,3905.757452111766,60.34952533090471
360,249.54967024310372,322.44494612489376,7798.237415918899,44.998338276083004
361,262.19020273646737,336.100297609486,8031.318098094878,46.58440933915352
362,354.5539467944455,380.8697920617808,1517.4006042078115,39.3931169361908
363,107.41984466959167,245.7579284666385,4345.211917618843,59.36307942711348
364,343.89458649005235,355.80386991655905,1614.5551101246688,49.349326744937066
365,94.84843682500737,228.90074844141196,4089.485915884152,67.54783568910463
366,191.59461851886311,313.6210036702407,7342.049660198119,34.45149203612158
367,293.174170847606,373.9627312535774,8316.202355347055,46.30109258558484
368,114.3140240801471,91.48011234065605,5325.834000418563,59.14869124457255
369,434.4795672781507,361.0567905875307,1338.7828678971514,50.58825279705382
370,93.43452622334848,290.5160579793591,3500.0093323468445,57.28635062652288
371,64.02339275060572,231.50931511971186,2614.6345332474993,66.91600487374038
372,198.86520265755544,291.5749088700742,7279.205878632771,38.78777445943481
373,249.0810838879619,363.97061505394015,4853.937372180462,32.81783345820941
374,245.7731330546336,243.39452941126274,1994.4897015591105,70.11192627919021
375,174.24002120439928,313.5177829103522,6303.719137538505,59.470945878516815
376,119.43904088474827,233.05438976546816,3669.434598598926,88.56678177920384
377,427.781850223674,320.39948456497194,2045.1774670785128,48.23961148148859
378,315.3371501834666,398.25203786623274,4072.536584254665,34.86573237068315
379,271.10111472572544,351.2862101937401,4969.778982205817,11.126472656265655
380,331.1421818425849,365.85977857398194,4682.241152785166,35.0147306424874
381,318.2304159935173,365.21700528895576,4906.351770868335,40.37149310385492
382,366.32903000903565,352.0184585862434,2285.6857251052443,29.938305187943588
383,372.5216827364025,384.8616654036273,2188.213070691555,24.534013860788786
384,365.95368141356374,332.3172984013627,8648.543669888826,40.1988490224101
385,94.35668224786585,92.99490767940486,4603.7374326149275,39.986287463721204
386,344.6378756554923,341.5933653591341,7211.03183367306,34.33100592264751
387,135.04541479170834,246.84158872562855,3507.2343378352125,67.03266376758953
388,307.2136128491909,365.6754341636124,1912.363942134521,39.5756006467116
389,366.6969448555075,364.34815611708484,1552.4402617916544,34.01458713733162
390,295.7032321960477,333.43210296271513,7988.779131173034,34.203390011548294
391,147.10825945532218,301.973738032337,3258.6160277192935,66.6027309734194
392,353.835949064861,342.05516973438995,1995.0579432145396,53.357731337745776
393,138.61066066584186,92.96644059918921,4253.470959497862,57.658389142982735
394,129.3543228228183,246.4546785317821,3873.1122917282737,71.73781679116277
395,205.54368523619559,325.92707940445797,7309.76129121209,48.9158135160768
396,323.51791883919157,361.1406834515093,1644.7162229432677,34.356215236626184
397,331.79038165655504,371.9829122336429,4195.273419798762,19.59568472095698
398,388.55485037398194,364.8167762429512,2210.6888847481323,41.45672197064812
399,367.1400311007371,344.5548406653418,2287.9232135502184,27.235358106521428
400,403.0355886100881,367.71348371864315,2458.4968108119874,51.00735181967419
401,355.8495999659659,345.1521508551442,8205.773768010504,47.632872656650235
402,162.2212148954367,314.69060099492583,6035.795240855632,43.65282695170365
403,350.7769068786511,326.0819105283982,7798.475046289844,36.876505602006745
404,112.80157115617405,97.44956825671608,3930.75998199435,47.564533279980296
405,245.45930337809187,317.1608131034016,7290.800411080186,41.83226646402569
406,314.83436646610664,363.9003787849469,3723.0877800627345,27.614964203062186
